2026-04-11
,,,,,,,,,,,,,,,,,,,,,,,
PoleId,ParkingSpaceId,Region,Region_tc,Region_sc,District,District_tc,District_sc,SubDistrict,SubDistrict_tc,SubDistrict_sc,Street,Street_tc,Street_sc,SectionOfStreet,SectionOfStreet_tc,SectionOfStreet_sc,Latitude,Longitude,VehicleType,LPP,OperatingPeriod,TimeUnit,PaymentUnit
7664,7664B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM,紅磡,红磡,MALACCA STREET,馬來街,马来街,BAKER STREET,必嘉街,必嘉街,22.3078884,114.1830436,A,120,D,15,4.00
7667,7667A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,BULKELEY STREET,寶其利街,宝其利街,GILLIES AVENUE SOUTH,機利士南路,机利士南路,22.3083358,114.1833951,G,60,3D,15,2.00
7668,7668A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,BULKELEY STREET,寶其利街,宝其利街,GILLIES AVENUE SOUTH,機利士南路,机利士南路,22.3082161,114.1835869,G,60,3D,15,2.00
7668,7668B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,BULKELEY STREET,寶其利街,宝其利街,GILLIES AVENUE SOUTH,機利士南路,机利士南路,22.3082698,114.1835006,G,60,3D,15,2.00
767,767A,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.27928477362891,114.1923381234845,A,120,D,15,4.00
767,767B,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.27926386550929,114.1923515989186,A,120,D,15,4.00
7670,7670A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,BULKELEY STREET,寶其利街,宝其利街,GILLIES AVENUE SOUTH,機利士南路,机利士南路,22.3079752,114.1839743,G,60,3D,15,2.00
7670,7670B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,BULKELEY STREET,寶其利街,宝其利街,GILLIES AVENUE SOUTH,機利士南路,机利士南路,22.3080297,114.1838881,G,60,3D,15,2.00
7671,7671B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,BULKELEY STREET,寶其利街,宝其利街,GILLIES AVENUE SOUTH,機利士南路,机利士南路,22.3079071,114.1840822,G,60,3D,15,2.00
7674,7674A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,BULKELEY STREET,寶其利街,宝其利街,GILLIES AVENUE SOUTH,機利士南路,机利士南路,22.30765887624079,114.1844895363487,A,60,D,15,4.00
7674,7674B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,BULKELEY STREET,寶其利街,宝其利街,GILLIES AVENUE SOUTH,機利士南路,机利士南路,22.30768229444434,114.1844505063884,A,60,D,15,4.00
7676,7676B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,LO LUNG HANG STREET,老龍坑街,老龙坑街,BAKER STREET,必嘉街,必嘉街,22.3074332,114.1833516,A,120,D,15,4.00
7677,7677A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,LO LUNG HANG STREET,老龍坑街,老龙坑街,BAKER STREET,必嘉街,必嘉街,22.3074827,114.1833884,A,120,D,15,4.00
7677,7677B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,LO LUNG HANG STREET,老龍坑街,老龙坑街,BAKER STREET,必嘉街,必嘉街,22.3075184,114.1834155,A,120,D,15,4.00
7678,7678A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,LO LUNG HANG STREET,老龍坑街,老龙坑街,BAKER STREET,必嘉街,必嘉街,22.3075722,114.1834517,A,120,D,15,4.00
7678,7678B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,LO LUNG HANG STREET,老龍坑街,老龙坑街,BAKER STREET,必嘉街,必嘉街,22.3076063,114.1834737,A,120,D,15,4.00
7679,7679A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,WALKER ROAD,獲嘉道,获嘉道,COOKE STREET,曲街,曲街,22.30729418240982,114.1838710045087,A,120,D,15,4.00
7679,7679B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,WALKER ROAD,獲嘉道,获嘉道,COOKE STREET,曲街,曲街,22.30733146,114.1838977,A,120,D,15,4.00
768,768A,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.27924355431363,114.192365075385,A,120,D,15,4.00
7681,7681B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,COOKE STREET,曲街,曲街,GILLIES AVENUE SOUTH,機利士南路,机利士南路,22.30743678311096,114.1839906663532,G,60,3D,15,2.00
7682,7682A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,COOKE STREET,曲街,曲街,GILLIES AVENUE SOUTH,機利士南路,机利士南路,22.3075027343174,114.1838720359466,G,60,3D,15,2.00
7682,7682B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,COOKE STREET,曲街,曲街,GILLIES AVENUE SOUTH,機利士南路,机利士南路,22.30755434773145,114.1837911519322,G,60,3D,15,2.00
7683,7683A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,COOKE STREET,曲街,曲街,GILLIES AVENUE SOUTH,機利士南路,机利士南路,22.30762531570867,114.183684077505,G,60,3D,15,2.00
7683,7683B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,COOKE STREET,曲街,曲街,GILLIES AVENUE SOUTH,機利士南路,机利士南路,22.30767908044045,114.1835954894998,G,60,3D,15,2.00
7684,7684A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,COOKE STREET,曲街,曲街,GILLIES AVENUE SOUTH,機利士南路,机利士南路,22.3079235,114.1832061,G,60,3D,15,2.00
7684,7684B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,COOKE STREET,曲街,曲街,GILLIES AVENUE SOUTH,機利士南路,机利士南路,22.3079904,114.1831015,G,60,3D,15,2.00
7685,7685A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,COOKE STREET,曲街,曲街,GILLIES AVENUE SOUTH,機利士南路,机利士南路,22.3080487,114.1830076,G,60,3D,15,2.00
7685,7685B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,COOKE STREET,曲街,曲街,GILLIES AVENUE SOUTH,機利士南路,机利士南路,22.3081114,114.1829192,G,60,3D,15,2.00
7689,7689B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,CHEONG HANG ROAD,暢行道,畅行道,WINSLOW STREET,溫思勞街,温思劳街,22.30664573,114.1828080902496,C,30,3D,15,2.00
769,769A,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.27920442508493,114.1923878386329,A,120,D,15,4.00
769,769B,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.27918769826977,114.1924000317531,A,120,D,15,4.00
7690,7690B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,CHEONG HANG ROAD,暢行道,畅行道,WINSLOW STREET,溫思勞街,温思劳街,22.30643833923103,114.1826591493129,C,30,3D,15,2.00
7691,7691B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,ON CHING ROAD,安靜道,安静道,CHEONG WAN ROAD,暢運道,畅运道,22.30564,114.18266,A,120,D,15,4.00
7692,7692A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,ON CHING ROAD,安靜道,安静道,CHEONG WAN ROAD,暢運道,畅运道,22.30572,114.18253,A,120,D,15,4.00
7692,7692B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,ON CHING ROAD,安靜道,安静道,CHEONG WAN ROAD,暢運道,畅运道,22.30575,114.18249,A,120,D,15,4.00
7695,7695A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,WINSLOW STREET,溫思勞街,温思劳街,CHEONG HANG ROAD,暢行道,畅行道,22.30654214193091,114.1832016278091,C,30,3D,15,2.00
7696,7696B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,WINSLOW STREET,溫思勞街,温思劳街,CHEONG HANG ROAD,暢行道,畅行道,22.30661239,114.1830922,C,30,3D,15,2.00
7697,7697A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,CHEONG HANG ROAD,暢行道,畅行道,WINSLOW STREET,溫思勞街,温思劳街,22.30646587,114.1825943,C,30,3D,15,2.00
7699,7699A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.31192822657745,114.1872597101749,A,120,D,15,4.00
7699,7699B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.31196693316017,114.1872797421974,A,120,D,15,4.00
77,77A,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,BAYS AREAS,海灣,海湾,BEACH ROAD,海灘道,海滩道,BEACH ROAD CAR PARK,海灘道停車場,海滩道停车场,22.23751315692153,114.1962417271393,A,120,D,15,4.00
77,77B,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,BAYS AREAS,海灣,海湾,BEACH ROAD,海灘道,海滩道,BEACH ROAD CAR PARK,海灘道停車場,海滩道停车场,22.23753287269823,114.1962115734984,A,120,D,15,4.00
770,770A,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.2791675,114.1924116,A,120,D,15,4.00
770,770B,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.2791489,114.1924238,A,120,D,15,4.00
7700,7700A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.31183600076965,114.1872155348106,A,120,D,15,4.00
7700,7700B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.31187327346324,114.1872329996104,A,120,D,15,4.00
7701,7701A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.31166745448624,114.1871307987556,G,60,3D,30,2.00
7701,7701B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.31175537978218,114.1871775417539,G,60,3D,30,2.00
7704,7704A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.3114293,114.1869084,A,120,D,15,4.00
7704,7704B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.3113905,114.1868898,A,120,D,15,4.00
7705,7705A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.31152139383998,114.1869534942045,A,120,D,15,4.00
7705,7705B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.31148268804592,114.1869346172806,A,120,D,15,4.00
7706,7706B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.31157586929187,114.1869800754759,A,120,D,15,4.00
7707,7707B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.3117783,114.1870827,A,120,D,15,4.00
7708,7708A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.3119695749213,114.1871763123292,A,120,D,15,4.00
7708,7708B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.31192895736038,114.1871576923375,A,120,D,15,4.00
7709,7709B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.31202452901294,114.1872019960524,A,120,D,15,4.00
771,771A,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.27912975231069,114.1924372506447,A,120,D,15,4.00
771,771B,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.27910944207236,114.1924500857055,A,120,D,15,4.00
7713,7713A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.31095844871756,114.1866727903749,A,120,D,15,4.00
7713,7713B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.31091687493167,114.1866512172483,A,120,D,15,4.00
7714,7714A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.3108662219597,114.1866265620431,A,120,D,15,4.00
7714,7714B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,KA WAI,家維,家维,GILLIES AVENUE NORTH,機利士北路,机利士北路,PAK KUNG STREET,北拱街,北拱街,22.31082480000000,114.18660570000000,A,120,D,15,4.00
772,772A,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.27909092351182,114.1924629199913,A,120,D,15,4.00
772,772B,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.2790712,114.1924752,A,120,D,15,4.00
7724,7724A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.3063924,114.1877856,A,120,D,15,4.00
7725,7725A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.30648075496069,114.1878447778738,A,120,D,15,4.00
7725,7725B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.30644348307370,114.1878160149360,A,120,D,15,4.00
7726,7726A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.30656963550262,114.1879053853173,A,120,D,15,4.00
7726,7726B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.30653045163710,114.1878797035580,A,120,D,15,4.00
7727,7727A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.30665373611992,114.187965991488,A,120,D,15,4.00
7727,7727B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.30661598646573,114.1879382562139,A,120,D,15,4.00
7728,7728A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.30670677728194,114.1880070812277,A,120,D,15,4.00
7728,7728B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.30673449076268,114.1880543307392,A,120,D,15,4.00
7729,7729A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.30674643225602,114.1881277711115,A,120,D,15,4.00
7729,7729B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.3067311363105,114.1881780995234,A,120,D,15,4.00
773,773A,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.2790516,114.192488,A,120,D,15,4.00
7730,7730A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.3066873,114.1882508,A,120,D,15,4.00
7731,7731A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.30664347826852,114.1883281680243,A,120,D,15,4.00
7731,7731B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.30661778972824,114.1883673249697,A,120,D,15,4.00
7732,7732A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.3065534,114.1884801,A,120,D,15,4.00
7732,7732B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.3065823,114.1884234,A,120,D,15,4.00
7733,7733B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.3064466,114.1884742,G,60,3D,15,2.00
7739,7739A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.30641156031176,114.1878892750501,A,120,D,15,4.00
7739,7739B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.30644811530473,114.1879158552726,A,120,D,15,4.00
774,774A,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.2790127,114.1925129,A,120,D,15,4.00
774,774B,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.27899426699254,114.1925261933724,A,120,D,15,4.00
7740,7740A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.30649542245822,114.1879509088917,A,120,D,15,4.00
7740,7740B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.30653233592936,114.1879778744661,A,120,D,15,4.00
7741,7741A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.306577,114.1880052,A,120,D,15,4.00
7741,7741B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.3066114,114.1880327,A,120,D,15,4.00
7742,7742A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.3066265,114.1881573,A,120,D,15,4.00
7742,7742B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.3066015,114.1882066,A,120,D,15,4.00
7743,7743A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.3065714,114.188276,A,120,D,15,4.00
7743,7743B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.3065277,114.188336,A,120,D,15,4.00
7744,7744A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,HUNG HOM BAY,紅磡灣,红磡湾,MAN TAI STREET,民泰街,民泰街,TAK MAN STREET,德民街,德民街,22.3064989,114.1883779,A,120,D,15,4.00
775,775A,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.27897312055944,114.1925385140461,A,120,D,15,4.00
775,775B,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.2789546,114.1925505,A,120,D,15,4.00
7758,7758A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,TO KWA WAN SOUTH,土瓜灣南,土瓜湾南,SHEK TONG STREET,石塘街,石塘街,MA TAU WAI ROAD,馬頭圍道,马头围道,22.31287617528623,114.1870025552524,G,60,3D,15,2.00
7759,7759A,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,TO KWA WAN SOUTH,土瓜灣南,土瓜湾南,SHEK TONG STREET,石塘街,石塘街,MA TAU WAI ROAD,馬頭圍道,马头围道,22.3128106975279,114.1871530315802,G,60,3D,15,2.00
7759,7759B,KOWLOON,九龍,九龙,KOWLOON CITY,九龍城,九龙城,TO KWA WAN SOUTH,土瓜灣南,土瓜湾南,SHEK TONG STREET,石塘街,石塘街,MA TAU WAI ROAD,馬頭圍道,马头围道,22.31283602856705,114.1870929436874,G,60,3D,15,2.00
776,776A,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.2789351,114.1925625,A,120,D,15,4.00
776,776B,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,TAI HANG,大坑,大坑,WUN SHA STREET,浣紗街,浣纱街,TUNG LO WAN ROAD,銅鑼灣道,铜锣湾道,22.2789172,114.1925743,A,120,D,15,4.00
