label,query,subcategory,exact_name,name_contains,district,aliases_en,aliases_zh,append_to,limit,enabled
上葵涌村曾氏家祠,上葵涌村曾氏家祠,housingEstate,上葵涌村曾氏家祠,,,,,,1,true
上葵涌村羅氏家祠,上葵涌村羅氏家祠,housingEstate,上葵涌村羅氏家祠,,,,,,1,true
上葵涌村陳氏家祠,上葵涌村陳氏家祠,housingEstate,上葵涌村陳氏家祠,,,,,,1,true
下葵涌村鄧氏家祠,下葵涌村鄧氏家祠,housingEstate,下葵涌村鄧氏家祠,,,,,,1,true
上葵涌村祠堂 (前稱),上葵涌村祠堂 (前稱),housingEstate,上葵涌村祠堂 (前稱),,,,,,1,true
葵軒閣,葵軒閣,housingEstate,葵軒閣,,,,,,1,true
頤養軒,頤養軒,housingEstate,頤養軒,,,,,,1,true
文軒汽車服務,文軒汽車服務,housingEstate,文軒汽車服務,,,,,,1,true
雍澄軒,雍澄軒,housingEstate,雍澄軒,,,,,,1,true
樂葵軒(長者)有限公司,樂葵軒(長者)有限公司,housingEstate,樂葵軒(長者)有限公司,,,,,,1,true
新生精神康復會安泰軒(葵涌),新生精神康復會安泰軒(葵涌),housingEstate,新生精神康復會安泰軒(葵涌),,,,,,1,true
屯門區綜合家居照顧服務- 田家炳屯門綜合家居照顧服務中心,屯門區綜合家居照顧服務- 田家炳屯門綜合家居照顧服務中心,housingEstate,屯門區綜合家居照顧服務- 田家炳屯門綜合家居照顧服務中心,,,,,,1,true
田家炳屯門綜合家居照顧服務中心,田家炳屯門綜合家居照顧服務中心,housingEstate,田家炳屯門綜合家居照顧服務中心,,,,,,1,true
屯門花園,屯門花園,housingEstate,屯門花園,,,,,,1,true
盈健醫務中心(屯門花園),盈健醫務中心(屯門花園),housingEstate,盈健醫務中心(屯門花園),,,,,,1,true
Wi-Fi.HK 熱點位置: 稔灣(屯門)村公所,Wi-Fi.HK 熱點位置: 稔灣(屯門)村公所,housingEstate,Wi-Fi.HK 熱點位置: 稔灣(屯門)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 龍鼓灘(屯門)村公所,Wi-Fi.HK 熱點位置: 龍鼓灘(屯門)村公所,housingEstate,Wi-Fi.HK 熱點位置: 龍鼓灘(屯門)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 新墟村(屯門)村公所,Wi-Fi.HK 熱點位置: 新墟村(屯門)村公所,housingEstate,Wi-Fi.HK 熱點位置: 新墟村(屯門)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 小坑村(屯門)村公所,Wi-Fi.HK 熱點位置: 小坑村(屯門)村公所,housingEstate,Wi-Fi.HK 熱點位置: 小坑村(屯門)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 大欖涌(屯門)村公所,Wi-Fi.HK 熱點位置: 大欖涌(屯門)村公所,housingEstate,Wi-Fi.HK 熱點位置: 大欖涌(屯門)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 屯門新村(屯門)村公所,Wi-Fi.HK 熱點位置: 屯門新村(屯門)村公所,housingEstate,Wi-Fi.HK 熱點位置: 屯門新村(屯門)村公所,,,,,,1,true
欣樂軒康復院舍,欣樂軒康復院舍,housingEstate,欣樂軒康復院舍,,,,,,1,true
竹園區神召會智逸軒,竹園區神召會智逸軒,housingEstate,竹園區神召會智逸軒,,,,,,1,true
新生精神康復會頤悅軒,新生精神康復會頤悅軒,housingEstate,新生精神康復會頤悅軒,,,,,,1,true
海典軒,海典軒,housingEstate,海典軒,,,,,,1,true
新生精神康復會安泰軒 (屯門-湖景),新生精神康復會安泰軒 (屯門-湖景),housingEstate,新生精神康復會安泰軒 (屯門-湖景),,,,,,1,true
新生精神康復會安泰軒 (屯門 - 安定),新生精神康復會安泰軒 (屯門 - 安定),housingEstate,新生精神康復會安泰軒 (屯門 - 安定),,,,,,1,true
PARKNSHOP 帝濤灣浪琴軒,PARKNSHOP 帝濤灣浪琴軒,housingEstate,PARKNSHOP 帝濤灣浪琴軒,,,,,,1,true
OK便利店-海典軒,OK便利店-海典軒,housingEstate,OK便利店-海典軒,,,,,,1,true
元朗區綜合家居照顧服務 - 田家炳元朗綜合家居照顧服務中心,元朗區綜合家居照顧服務 - 田家炳元朗綜合家居照顧服務中心,housingEstate,元朗區綜合家居照顧服務 - 田家炳元朗綜合家居照顧服務中心,,,,,,1,true
錦綉花園市中心,錦綉花園市中心,housingEstate,錦綉花園市中心,,,,,,1,true
豐裕軒,豐裕軒,housingEstate,豐裕軒,,,,,,1,true
